廠商\政黨,中國國民黨,民主進步黨,時代力量,無黨及其他
金頭實業有限公司,0.0,0.0,0.0,0.0
金騰建設開發股份有限公司,0.0,0.0,0.0,0.0
金驊投資股份有限公司,0.0,300000.0,0.0,0.0
金鴻成玻璃處理廠,100000.0,0.0,0.0,0.0
金鴻榮雷射有限公司,0.0,30000.0,0.0,0.0
金鴻興企業股份有限公司,0.0,50000.0,0.0,0.0
金鵬保險經紀人股份有限公司,100000.0,0.0,0.0,0.0
金麗緻工業有限公司,0.0,0.0,0.0,0.0
金鼎水電工程行,0.0,0.0,0.0,0.0
金鼎紙業（股）公司,0.0,0.0,0.0,0.0
金龍冠食品股份有限公司,0.0,120000.0,0.0,0.0
金龍景股份有限公司,0.0,0.0,0.0,0.0
金龍液化石油氣分裝行股份有限公司,0.0,0.0,0.0,0.0
金龍製本所,0.0,0.0,0.0,0.0
釗鴻鋼鐵工業股份有限公司,0.0,30000.0,0.0,0.0
釜鏡工程行,0.0,10000.0,0.0,0.0
釣魚人咖啡餐飲,0.0,0.0,0.0,0.0
釩泓電鍍股份有限公司,0.0,100000.0,0.0,0.0
鈊象股份有限公司,0.0,0.0,0.0,0.0
鈊象電子股份有限公司,100000.0,20000.0,0.0,0.0
鈜景國產肉品專賣店,0.0,0.0,0.0,0.0
鈜業企業有限公司,0.0,100000.0,0.0,0.0
鈞晏企業有限公司,0.0,0.0,0.0,0.0
鈞祥精密工業股份有限公司,0.0,0.0,0.0,0.0
鈞維建設開發有限公司,0.0,0.0,0.0,0.0
鈞翔工業股份有限公司,0.0,0.0,0.0,0.0
鈞聖企業有限公司,0.0,15000.0,0.0,0.0
鈞鈺車業股份有限公司,0.0,0.0,0.0,0.0
鈞霈公關顧問(股)公司,0.0,0.0,0.0,0.0
鈤偉貿易有限公司,0.0,0.0,0.0,0.0
鈤星科技股份有限公司,0.0,0.0,0.0,0.0
鈦昱精密股份有限公司,0.0,0.0,0.0,0.0
鈦鼎科技股份有限公司,0.0,200000.0,0.0,0.0
鈴園投資有限公司,0.0,50000.0,0.0,0.0
鈴敦興業有限公司,0.0,0.0,0.0,0.0
鈺仁鋁業有限公司,0.0,0.0,0.0,0.0
鈺固金屬工業股份有限公司,0.0,50000.0,0.0,0.0
鈺捷工業股份有限公司,0.0,100000.0,0.0,0.0
鈺棋林企業股份有限公司,0.0,50000.0,0.0,0.0
鈺植企業有限公司,0.0,0.0,100000.0,0.0
鈺欣工程有限公司,0.0,0.0,0.0,0.0
鈺盛投資有限公司,100000.0,0.0,0.0,0.0
鈺辰企業股份有限公司,0.0,0.0,0.0,0.0
鈺鑫金屬有限公司,0.0,20000.0,0.0,0.0
鉄仕得實業有限公司,0.0,100000.0,0.0,0.0
鉅倉物流股份有限公司,0.0,0.0,0.0,0.0
鉅全工業股份有限公司,0.0,50000.0,0.0,0.0
鉅創未來科技有限公司,0.0,0.0,0.0,0.0
鉅夏建設有限公司,0.0,0.0,0.0,0.0
鉅工實業股份有限公司,0.0,0.0,0.0,0.0
鉅揚工業股份有限公司,0.0,200000.0,0.0,0.0
鉅明股份有限公司,0.0,30000.0,0.0,0.0
鉅本建設股份有限公司,0.0,0.0,0.0,0.0
鉅松實業股份有限公司,0.0,0.0,0.0,0.0
鉅瀧營造有限公司,0.0,0.0,0.0,0.0
鉅發工業股份有限公司,0.0,0.0,0.0,0.0
鉅統實業股份有限公司,0.0,0.0,0.0,0.0
鉅綸機械工業股份有限公司,100000.0,0.0,0.0,0.0
鉅豐光電科技有限公司,0.0,10000.0,0.0,0.0
鉅鎰工程有限公司,0.0,0.0,0.0,0.0
鉅鑫企業行,0.0,0.0,0.0,0.0
鉅鴻廣告事業股份有限公司,100000.0,0.0,0.0,0.0
鉅鵬機械股份有限公司,0.0,0.0,0.0,0.0
鉅鹿溫泉山莊,0.0,20000.0,0.0,0.0
鉑泰實業股份有限公司,0.0,0.0,0.0,0.0
鉑紳企業股份有限公司,0.0,10000.0,0.0,0.0
鉦富行,0.0,0.0,0.0,0.0
鉦生股份有限公司,0.0,0.0,0.0,0.0
銀帝工業社,0.0,0.0,0.0,0.0
銀櫃視聽有限公司,0.0,0.0,0.0,0.0
銀河房屋開發有限公司,0.0,0.0,0.0,0.0
銀泰科技(股),0.0,0.0,0.0,0.0
銀泰科技股份有限公司,200000.0,0.0,100000.0,0.0
銀玲實業股份有限公司,0.0,30000.0,0.0,0.0
銀福環保工程有限公司,0.0,0.0,0.0,0.0
銀翼汽車有限公司,0.0,0.0,0.0,0.0
銀鴻鋁業股份有限公司,0.0,0.0,0.0,0.0
銅祥工業股份有限公司,0.0,0.0,0.0,0.0
銅銨金屬股份有限公司,0.0,0.0,0.0,0.0
銓宏鋼鐵股份有限公司,0.0,10000.0,0.0,0.0
銓春螺絲股份有限公司,0.0,0.0,0.0,0.0
銓泰建造水電工程有限公司,0.0,0.0,0.0,0.0
銓虹工業有限公司,0.0,0.0,0.0,0.0
銓鋐工業有限公司,20000.0,0.0,0.0,0.0
銓閎有限公司,0.0,0.0,0.0,0.0
銓陞鋼鐵有限公司,100000.0,0.0,0.0,0.0
銘乾建設有限公司,0.0,0.0,0.0,0.0
銘勵投資有限公司,0.0,40000.0,0.0,0.0
銘政興業科技有限公司,0.0,0.0,0.0,0.0
銘昌行,0.0,30000.0,0.0,0.0
銘星實業股份有限公司,0.0,0.0,0.0,0.0
銘星機械股份有限公司,0.0,0.0,0.0,0.0
銘欣能源股份有限公司,0.0,0.0,0.0,0.0
銘泉建設有限公司,0.0,0.0,0.0,0.0
銘瓏營造有限公司,0.0,20000.0,0.0,0.0
銘綜企業有限公司,0.0,50000.0,0.0,0.0
銘翰興業有限公司,0.0,0.0,0.0,0.0
銘菘磚業有限公司,0.0,0.0,0.0,0.0
銘華貨運有限公司,0.0,0.0,0.0,0.0
銘記國際股份有限公司,0.0,0.0,0.0,0.0
銘隆節能科技(股)公司,0.0,0.0,0.0,0.0
銘雄企業社,0.0,0.0,0.0,0.0
銘飛工程有限公司,0.0,0.0,0.0,0.0
銘龍電子有限公司,0.0,20000.0,0.0,0.0
銨隆企業股份有限公司,0.0,20000.0,0.0,0.0
銨麒企業有限公司,0.0,0.0,0.0,0.0
銳泰精密工具股份有限公司,60000.0,100000.0,0.0,0.0
銳洲實業有限公司,0.0,0.0,0.0,0.0
銳錡國際有限公司,0.0,0.0,0.0,10000.0
鋁台精機廠股份有限公司,200000.0,0.0,100000.0,0.0
鋁台精機股份有限公司,0.0,0.0,0.0,0.0
鋁祥發實業有限公司,200000.0,0.0,0.0,0.0
鋅安工業股份有限公司,0.0,50000.0,0.0,0.0
鋐昇實業有限公司,0.0,0.0,0.0,0.0
鋐昇實業股份有限公司,0.0,300000.0,0.0,0.0
鋐林投資股份有限公司,0.0,0.0,0.0,0.0
鋐泰地政士事務所,0.0,0.0,0.0,0.0
鋐洲公司,0.0,0.0,0.0,0.0
鋐洲有限公司,0.0,0.0,0.0,0.0
鋐源投資股份有限公司,0.0,200000.0,0.0,0.0
鋐艗營造有限公司,0.0,0.0,0.0,0.0
鋐達投資有限公司,0.0,0.0,0.0,0.0
鋐鍏實業有限公司,0.0,0.0,0.0,0.0
鋐霖配管有限公司,0.0,0.0,0.0,0.0
鋒富機械有限公司,0.0,0.0,0.0,0.0
鋒承有限公司,0.0,0.0,0.0,0.0
鋒明興業股份有限公司,0.0,50000.0,0.0,0.0
鋒泉螺釘股份有限公司,25000.0,0.0,0.0,0.0
鋒田企業有限公司,0.0,0.0,0.0,0.0
鋒皇實業有限公司,0.0,0.0,0.0,0.0
鋒霖建設股份有限公司,0.0,0.0,0.0,20000.0
鋮鎰企業有限公司,0.0,0.0,0.0,0.0
鋼輪實業股份有限公司,0.0,0.0,0.0,0.0
錕億鋼鐵(股)有限公司,0.0,0.0,0.0,0.0
錕億鋼鐵股份有限公司,200000.0,0.0,0.0,0.0
錕億鋼鐵（股）公司,0.0,0.0,0.0,0.0
錠嵂保險經紀人股份有限公司,0.0,0.0,0.0,0.0
錡興科技股份有限公司,100000.0,50000.0,0.0,0.0
錢宏洋建築師事務所,0.0,0.0,0.0,0.0
錥進企業有限公司,0.0,0.0,0.0,0.0
錦亞金屬企業股份有限公司,0.0,0.0,0.0,0.0
錦佳螺絲五金有限公司,0.0,0.0,0.0,0.0
錦元益冷凍股份有限公司,0.0,100000.0,0.0,0.0
錦全企業社,0.0,0.0,0.0,0.0
錦全建設股份有限公司,0.0,0.0,0.0,0.0
錦勝隆消防工程有限公司,0.0,0.0,0.0,0.0
錦和企業社,0.0,0.0,0.0,0.0
錦家御宴餐廳,0.0,0.0,0.0,0.0
錦山企業有限公司,0.0,0.0,0.0,0.0
錦德氣體有限公司,0.0,0.0,0.0,0.0
錦徽企業有限公司,0.0,0.0,0.0,0.0
錦慶鋁業股份有限公司,0.0,0.0,0.0,0.0
錦新木業公司,0.0,0.0,0.0,0.0
錦旻企業股份有限公司,0.0,0.0,0.0,0.0
錦春投資股份有限公司,0.0,0.0,0.0,0.0
錦模不鏽鋼有限公司,0.0,0.0,0.0,0.0
錦水溫泉飯店,0.0,0.0,0.0,0.0
錦河醫院,0.0,0.0,0.0,0.0
錦泓精密工業有限公司,0.0,0.0,0.0,0.0
錦源鑄造工業股份有限公司,0.0,0.0,0.0,0.0
錦美特殊印刷有限公司,0.0,0.0,0.0,0.0
錦美紙業(股)公司,0.0,0.0,0.0,0.0
錦群實業股份有限公司,0.0,50000.0,0.0,0.0
錦良磁磚建材有限公司,0.0,0.0,0.0,0.0
錦茗鋼構有限公司,0.0,3000.0,0.0,0.0
錦豪工業有限公司,600000.0,0.0,0.0,0.0
錦輝企業社,0.0,0.0,0.0,0.0
錦辰精密工業股份有限公司,0.0,10000.0,0.0,0.0
錦鈦水電材料有限公司,50000.0,0.0,0.0,0.0
錦鋐企業股份有限公司,0.0,0.0,0.0,0.0
錩鋼精密科技股份有限公司,0.0,100000.0,0.0,0.0
錫哥五金有限公司,0.0,0.0,0.0,0.0
鍇億國際開發股份有限公司,0.0,0.0,0.0,0.0
鍇泰五金有限公司,0.0,0.0,0.0,0.0
鍊鑫股份有限公司,0.0,0.0,0.0,0.0
鍢淇程建設有限公司,0.0,0.0,0.0,0.0
鍵凡企業有限公司,250000.0,0.0,0.0,0.0
鍵吉科技股份有限公司,0.0,0.0,0.0,0.0
鍵寧企業股份有限公司,0.0,0.0,0.0,0.0
鍵昇建設有限公司,0.0,0.0,0.0,0.0
鍵發工業(股)公司,0.0,0.0,0.0,0.0
鍵發工業股份有限公司,0.0,0.0,0.0,0.0
鍵蒼企業(股)公司,0.0,0.0,0.0,0.0
鍵蒼企業股份有限公司,0.0,700000.0,0.0,0.0
鍾富塑膠有限公司,10000.0,0.0,0.0,0.0
鍾心怡建築事務所,0.0,0.0,0.0,0.0
鍾慶科技開發股份有限公司,0.0,0.0,0.0,0.0
鍾永男建築師事務所,10000.0,0.0,0.0,0.0
鍾顓營造有限公司,0.0,0.0,0.0,0.0
鎂光熱處理廠股份有限公司,0.0,0.0,50000.0,0.0
鎂翊有限公司,0.0,0.0,0.0,0.0
鎧億鋼品有限公司,0.0,0.0,0.0,0.0
鎧將建設有限公司,0.0,100000.0,0.0,0.0
鎧懋工具有限公司,50000.0,0.0,0.0,0.0
鎧緯企業有限公司,0.0,0.0,0.0,0.0
鎮南石油股份有限公司,0.0,20000.0,0.0,0.0
鎮大實業股份有限公司,0.0,0.0,0.0,0.0
鎮家實業有限公司,0.0,0.0,0.0,0.0
鎮海租賃股份有限公司,0.0,0.0,0.0,0.0
鎮豐建設股份有限公司,0.0,0.0,0.0,0.0
鎮銓鐵材有限公司,0.0,0.0,0.0,0.0
鎰利貨運股份有限公司,0.0,0.0,0.0,0.0
鎰豐企業社,0.0,0.0,0.0,0.0
鎰銓冷氣家電行,0.0,0.0,0.0,0.0
鎵興國際股份有限公司高雄分公司,29988.0,0.0,0.0,0.0
鏈甄企業有限公司,0.0,0.0,0.0,0.0
鏗富電業有限公司,0.0,0.0,0.0,0.0
鏘盟企業股份有限公司,50000.0,0.0,0.0,0.0
鏵欣實業有限公司,0.0,0.0,0.0,0.0
鏵鋼企業有限公司,0.0,100000.0,0.0,0.0
鏹豐企業股份有限公司,50000.0,0.0,0.0,0.0
鐠羅機械股份有限公司,0.0,50000.0,0.0,0.0
鐠適保實業股份有限公司,0.0,600000.0,0.0,0.0
鐳泰營造股份有限公司,0.0,0.0,0.0,0.0
鐵冠工程(股),0.0,0.0,0.0,0.0
鐵冠工程股份有限公司,0.0,0.0,0.0,0.0
鐵寶工業社,0.0,0.0,0.0,0.0
鐵獅藥品有限公司,0.0,0.0,0.0,0.0
鐵碳企業股份有限公司,0.0,50000.0,0.0,0.0
鐵至工程行有限公司,0.0,10000.0,0.0,0.0
鐶琪塑膠股份有限公司,2000000.0,0.0,0.0,0.0
鐿鋼不銹鋼有限公司,0.0,0.0,0.0,0.0
鑑麟實業股份有限公司,0.0,0.0,0.0,0.0
鑫五洲有限公司,0.0,10000.0,0.0,0.0
鑫亞洲不動產仲介經紀有限公司,0.0,0.0,0.0,0.0
鑫亞消防安全設備有限公司,0.0,0.0,0.0,0.0
鑫侲有限公司,0.0,20000.0,0.0,0.0
鑫傳視訊廣告有限公司,0.0,0.0,0.0,0.0
鑫傳視訊廣告股份有限公司,0.0,200000.0,0.0,0.0
鑫僑鞋業有限公司,0.0,100000.0,0.0,0.0
鑫光金屬工業股份有限公司,30000.0,0.0,0.0,0.0
鑫吉建材行,0.0,5000.0,0.0,0.0
鑫央有企業有限公司,0.0,150000.0,0.0,0.0
鑫安洋行,0.0,0.0,0.0,0.0
鑫岳石材有限公司,0.0,100000.0,0.0,0.0
鑫成建設股份有限公司,0.0,0.0,0.0,0.0
鑫投企業股份有限公司,0.0,0.0,0.0,0.0
鑫揚國際有限公司,0.0,500000.0,0.0,0.0
鑫日正工業股份有限公司,0.0,50000.0,0.0,0.0
鑫昌利有限公司,0.0,0.0,0.0,0.0
鑫昌工程技術顧問股份有限公司,0.0,100000.0,200000.0,0.0
鑫昌環保有限公司,0.0,0.0,0.0,0.0
鑫業昌有限公司,0.0,0.0,0.0,0.0
鑫業會計師事務所,0.0,0.0,0.0,0.0
鑫榮機械工業股份有限公司,100000.0,0.0,0.0,0.0
鑫毅科技有限公司,0.0,0.0,0.0,0.0
鑫永詮股份有限公司,0.0,0.0,0.0,0.0
鑫永銓股份有限公司,0.0,0.0,0.0,0.0
鑫江開發建設有限公司,0.0,10000.0,0.0,0.0
鑫泉實業股份有限公司,0.0,0.0,0.0,0.0
鑫泰工業股份有限公司,0.0,100000.0,0.0,0.0
鑫洋國際股份有限公司,0.0,0.0,0.0,0.0
鑫海建設有限公司,0.0,0.0,0.0,0.0
鑫源工程行,10000.0,0.0,0.0,0.0
鑫滙金屬股份有限公司,0.0,36000.0,0.0,0.0
鑫滿貿易有限公司,0.0,0.0,0.0,0.0
鑫澤咖啡工坊,0.0,50000.0,0.0,0.0
鑫澤營造股份有限公司,0.0,10000.0,0.0,0.0
鑫理企業股份有限公司,0.0,0.0,0.0,0.0
鑫理想廣告股份有限公司,0.0,0.0,0.0,0.0
鑫綠泰鑄造廠股份有限公司,0.0,0.0,0.0,0.0
鑫總國際有限公司,0.0,0.0,0.0,0.0
鑫聖工業有限公司,0.0,100000.0,0.0,0.0
鑫興國際建設股份有限公司,0.0,0.0,0.0,0.0
鑫興鋁業股份有限公司,0.0,0.0,0.0,0.0
鑫輝工業股份有限公司,0.0,5000.0,0.0,0.0
鑫輝鋼鐵股份有限公司,500000.0,0.0,0.0,0.0
鑫隆撚紗廠,20000.0,0.0,0.0,0.0
鑫願景公關行銷有限公司,0.0,0.0,0.0,0.0
鑫鴻國際投資股份有限公司,0.0,0.0,0.0,0.0
鑫龍瀝青股份有限公司,50000.0,0.0,0.0,0.0
鑽石小紅莓火鍋城,0.0,0.0,0.0,0.0
長企業(股)公司,0.0,0.0,0.0,0.0
長信環保工程有限公司,0.0,0.0,0.0,0.0
長偉塑膠工業股份有限公司,0.0,0.0,0.0,0.0
長傳工程有限公司,0.0,0.0,0.0,0.0
長億通欣業有限公司,0.0,0.0,0.0,0.0
長勝居企業社,0.0,10000.0,0.0,0.0
長勝通運有限公司,100000.0,0.0,0.0,0.0
長原企業社,0.0,5000.0,0.0,0.0
長城國際開發股份有限公司,0.0,0.0,0.0,0.0
長城證券股份有限公司,0.0,0.0,0.0,0.0
長基工程有限公司,0.0,0.0,0.0,0.0
長威廣告事業有限公司,0.0,0.0,0.0,0.0
長宏人力仲介有限公司,0.0,0.0,0.0,0.0
長宏工廠股份有限公司,0.0,20000.0,0.0,0.0
長宸實業有限公司,0.0,0.0,0.0,0.0
長屏企業股份有限公司,0.0,200000.0,0.0,200000.0
長山育樂股份有限公司,0.0,300000.0,0.0,0.0
長庚中醫聯合診所,0.0,0.0,0.0,0.0
長庚加油站實業有限公司,0.0,0.0,0.0,0.0
長惟工業股份有限公司,0.0,0.0,0.0,0.0
長慶建設股份有限公司,0.0,0.0,0.0,0.0
長憶有限公司,0.0,0.0,0.0,50000.0
長捷國際開發股份有限公司,0.0,300000.0,0.0,0.0
長揚國際行銷股份有限公司,0.0,0.0,0.0,0.0
長揚機械股份有限公司,0.0,0.0,0.0,0.0
長昇建設股份有限公司,100000.0,0.0,0.0,0.0
長春人造樹脂廠股份有限公司,0.0,510000.0,0.0,100000.0
長春人造樹脂股份有限公司,0.0,0.0,0.0,0.0
長春人造脂廠股份有限公司,0.0,0.0,0.0,0.0
長春投資股份有限公司,1000000.0,0.0,0.0,0.0
長春石油化學股份有限公司,600000.0,1010000.0,0.0,0.0
長春綠化,0.0,0.0,0.0,0.0
長春藤健康管理股份有限公司,0.0,0.0,0.0,0.0
長曄企業有限公司,0.0,10000.0,0.0,0.0
長曜國際鋁業股份有限公司,0.0,0.0,0.0,0.0
長杰航運股份有限公司,0.0,0.0,0.0,0.0
長松造景有限公司,0.0,0.0,0.0,0.0
長梭企業有限公司,5000.0,0.0,0.0,0.0
長業纖維股份有限公司,0.0,0.0,0.0,0.0
長榮文理語文短期補習班,0.0,0.0,0.0,0.0
長檍電機有限公司,0.0,50000.0,0.0,0.0
長欣利電信工程股份有限公司,0.0,0.0,0.0,0.0
長欣國際企業有限公司,0.0,0.0,0.0,0.0
長欣國際企業股份有限公司,200000.0,0.0,0.0,0.0
長欣營造股份有限公司,100000.0,0.0,0.0,0.0
長江保全股份有限公司,0.0,0.0,0.0,0.0
長江飲水機企業有限公司,0.0,0.0,0.0,0.0
長江龍環保工程股份有限公司,0.0,0.0,0.0,0.0
長江龍環保工程股公司,0.0,0.0,0.0,0.0
長沛企業有限公司,0.0,0.0,0.0,0.0
長泓陞營造有限公司,0.0,30000.0,0.0,0.0
長泰投資股份有限公司,0.0,0.0,0.0,0.0
長泰氣體股份有限公司,0.0,0.0,0.0,0.0
長泰裝卸承攬有限公司,0.0,0.0,0.0,0.0
長洛國際股份有限公司,0.0,0.0,0.0,0.0
長益友室內裝修股份有限公司,0.0,200000.0,0.0,0.0
長益國際實業有限公司,0.0,0.0,0.0,10000.0
長益砂石行,0.0,0.0,0.0,0.0
長益貿易行,0.0,0.0,0.0,0.0
長益達貿易有限公司,0.0,0.0,0.0,0.0
長益食品行,0.0,0.0,0.0,0.0
長盟砂石行,0.0,0.0,0.0,0.0
長祿國際股份有限公司,0.0,0.0,0.0,0.0
長穩鋁業有限公司,0.0,0.0,0.0,0.0
長笠企業有限公司,0.0,10000.0,0.0,0.0
長耀建設股份有限公司,0.0,300000.0,0.0,0.0
長耕國際股份有限公司,0.0,0.0,0.0,0.0
長興化學工業股份有限公司,0.0,0.0,0.0,0.0
長興材料工業股份有限公司,0.0,800000.0,0.0,0.0
長興茂工程有限公司,0.0,0.0,0.0,0.0
長華電材股份有限公司,0.0,0.0,0.0,0.0
長虹建設(股)公司,0.0,0.0,0.0,0.0
長虹建設股份有限公司,0.0,0.0,0.0,0.0
長裕健康事業有限公司,0.0,0.0,0.0,0.0
長見營造有限公司,0.0,0.0,0.0,0.0
長輝事業股份有限公司,0.0,100000.0,0.0,0.0
長輝資訊科技(股)公司,0.0,0.0,0.0,0.0
長運投資股份有限公司,0.0,0.0,0.0,0.0
長達營造工程有限公司,0.0,0.0,0.0,0.0
長金實業股份有限公司,0.0,0.0,0.0,0.0
長釜機械實業有限公司,0.0,0.0,0.0,0.0
長鑫不動產仲介經紀股份有限公司,0.0,0.0,0.0,0.0
長隆玻璃工業股份有限公司,60000.0,30000.0,0.0,0.0
長霖土木包工業,0.0,0.0,0.0,0.0
長青國際開發股份有限公司,0.0,0.0,0.0,0.0
長青金屬工廠,0.0,0.0,0.0,0.0
長風國際股份有限公司,0.0,100000.0,0.0,0.0
長鴻汽車股份有限公司,0.0,50000.0,0.0,0.0
長龍會議顧問股份有限公司,80000.0,60000.0,0.0,0.0
長龍農業貿易有限公司,0.0,0.0,0.0,0.0
門印精機股份有限公司,0.0,20000.0,0.0,0.0
開元國際投資股份有限公司,0.0,0.0,0.0,0.0
開元食品工業股份有限公司,0.0,0.0,0.0,0.0
開喜飲食店,0.0,10000.0,0.0,0.0
開晟工程有限公司,0.0,0.0,50000.0,0.0
開普頓珠寶坊,0.0,0.0,0.0,0.0
開暘科技工程有限公司,120000.0,0.0,0.0,0.0
開源營造股份有限公司,0.0,0.0,0.0,0.0
開發木業股份有限公司,0.0,0.0,0.0,0.0
開群實業有限公司,0.0,0.0,0.0,0.0
開翔實業有限公司,0.0,0.0,0.0,0.0
開裕營造有限公司,0.0,20000.0,0.0,0.0
開達休閒開發股份有限公司,0.0,100000.0,0.0,0.0
開陽有限公司,0.0,0.0,0.0,0.0
閎信有限公司,0.0,0.0,0.0,0.0
閎信有限公司.陳玉書,0.0,0.0,0.0,0.0
閎業投資股份有限公司,0.0,1000000.0,0.0,0.0
閎翔汽車,0.0,20000.0,0.0,0.0
閎荃混凝土股份有限公司,0.0,0.0,0.0,0.0
閏江企業股份有限公司,0.0,20000.0,0.0,0.0
閤泰金屬實業股份有限公司,0.0,0.0,0.0,0.0
閤順有限公司,0.0,20000.0,0.0,0.0
關懷廣播股份有限公司,0.0,30000.0,0.0,0.0
阜東工程有限公司,0.0,0.0,0.0,0.0
阜邑空間創研有限公司,0.0,0.0,0.0,10000.0
阡勝鋼鐵股份有限公司,0.0,0.0,0.0,0.0
阡泰國際開發(股)公司,0.0,0.0,0.0,0.0
阡福不動產仲介經紀有限公司,0.0,0.0,0.0,3000.0
阡阡實業社,0.0,0.0,0.0,0.0
阿丸禮儀社,0.0,0.0,0.0,0.0
阿伯ㄟ甕仔雞,0.0,0.0,0.0,0.0
阿力影片廣告工作室,0.0,0.0,1200.0,0.0
阿奈租賃有限公司,0.0,4000.0,0.0,0.0
阿忠肉(米+庚)店,0.0,0.0,0.0,0.0
阿木司室內裝修設計有限公司,0.0,0.0,0.0,1000.0
阿桐伯生物科技製藥廠股份有限公司,0.0,0.0,0.0,0.0
阿爾發實業有限公司,0.0,0.0,0.0,0.0
阿爾貝斯特樂器有限公司,0.0,0.0,0.0,0.0
阿牛工程有限公司,0.0,0.0,0.0,0.0
阿秋大肥鵝股份有限公司,0.0,0.0,0.0,0.0
阿米多福食品有限公司,0.0,0.0,0.0,0.0
阿舍國際有限公司,0.0,100000.0,0.0,0.0
阿薩投資顧問有限公司,0.0,150000.0,0.0,0.0
阿賓冷凍行,0.0,0.0,0.0,0.0
阿里山建設有限公司,0.0,0.0,0.0,0.0
阿里山神木賓舘,0.0,100000.0,0.0,0.0
阿默企業有限公司,0.0,0.0,0.0,0.0
陞保工程有限公司,0.0,0.0,0.0,0.0
陞保工程股份有限公司,0.0,0.0,0.0,0.0
陞晉營造有限公司,0.0,0.0,0.0,0.0
陞益金屬企業有限公司,0.0,0.0,0.0,0.0
陞緯文化有限公司,0.0,50000.0,0.0,0.0
陞觀科技股份有限公司,0.0,0.0,0.0,0.0
陞達精密股份有限公司,0.0,0.0,0.0,0.0
陳協和碾米工廠,0.0,100000.0,0.0,0.0
陳同實業股份有限公司,0.0,0.0,0.0,0.0
陳律伶事務所,0.0,0.0,0.0,6000.0
陳志庸建築師事務所,3000.0,0.0,0.0,0.0
陳志靖建築師事務所,0.0,0.0,0.0,0.0
陳怡良地政士事務所,0.0,0.0,0.0,0.0
陳聰亨建築師事務所,0.0,0.0,0.0,0.0
陳記專業麵線店,12000.0,0.0,0.0,0.0
陳金雀地政士事務所,0.0,50000.0,0.0,0.0
陳鴻逸建築師事務所,0.0,0.0,0.0,0.0
陳鵬文建築師事務所,0.0,0.0,0.0,0.0
陸上通運有限公司,0.0,0.0,0.0,0.0
陸友纖維工業(股)公司,0.0,0.0,0.0,0.0
陸友纖維工業股份有限公司,300000.0,210000.0,0.0,0.0
陸友纖維股份有限公司,0.0,0.0,0.0,0.0
陸商電子股份有限公司,0.0,0.0,0.0,0.0
陸發塑膠股份有限公司,66000.0,0.0,0.0,0.0
陸羽茶藝股份有限公司,0.0,0.0,0.0,0.0
陸藝廣告工程有限公司,0.0,0.0,0.0,0.0
陸藝環境股份有限公司,100000.0,0.0,0.0,0.0
陸輝瀝青股份有限公司,0.0,0.0,0.0,0.0
陸陽新開發工程有限公司,0.0,30000.0,0.0,0.0
陸鴻記實業股份有限公司,0.0,50000.0,0.0,0.0
陽信商業銀行股份有限公司楠梓分公司,0.0,0.0,0.0,0.0
陽光城市開發股份有限公司,0.0,0.0,0.0,0.0
陽光有限公司,0.0,0.0,0.0,0.0
陽弘有限公司,0.0,100000.0,0.0,0.0
陽旻企業股份有限公司,0.0,0.0,0.0,0.0
陽明山瓦斯股份有限公司,300000.0,0.0,0.0,300000.0
陽明山聯合煤氣分裝場股份有限公司,0.0,0.0,0.0,0.0
陽明營造股份有限公司,0.0,0.0,0.0,0.0
陽業有限公司,0.0,0.0,0.0,0.0
陽達旅行社股份有限公司,0.0,0.0,0.0,0.0
陽鼎實業股份有限公司,0.0,0.0,0.0,0.0
隆億玻璃明鏡加工廠,30000.0,0.0,0.0,0.0
隆元投資開發(股)公司,0.0,0.0,0.0,0.0
隆元投資開發股份有限公司,0.0,0.0,0.0,0.0
隆勝工程股份有限公司,0.0,0.0,0.0,0.0
隆大貿易有限公司,0.0,0.0,100000.0,0.0
隆安國際社顧問股份有限公司,200000.0,0.0,0.0,0.0
隆廷有限公司,0.0,50000.0,0.0,0.0
隆德環保工程股份有限公司,0.0,0.0,0.0,0.0
隆德通信機械有限公司,0.0,0.0,0.0,0.0
隆慶企業行,0.0,0.0,0.0,0.0
隆慶興實業股份有限公司,0.0,100000.0,0.0,0.0
隆成事業有限公司,0.0,0.0,0.0,0.0
隆旺企業有限公司,0.0,0.0,0.0,0.0
隆昊企業股份有限公司,0.0,100000.0,0.0,0.0
隆昌企業股份有限公司,0.0,0.0,0.0,0.0
隆昌土木包工業,0.0,0.0,0.0,0.0
隆昌窯業股份有限公司,0.0,0.0,0.0,0.0
隆樺精密工業股份有限公司,500000.0,0.0,0.0,0.0
隆生投資股份有限公司,0.0,0.0,0.0,0.0
隆盛國際開發有限公司,60000.0,0.0,0.0,0.0
隆程興業股份有限公司,0.0,0.0,0.0,0.0
隆美布料股份有限公司,0.0,0.0,0.0,0.0
隆興鋼鐵工業股份有限公司,0.0,500000.0,0.0,0.0
隆華螺絲工廠(股)公司.林燕宗,0.0,0.0,0.0,0.0
